5m_open_time,5m_open_price,5m_high_price,5m_low_price,5m_close_price,5m_volume,5m_close_time,5m_quote_asset_volume,5m_number_of_trades,5m_taker_buy_base_asset_volume,5m_taker_buy_quote_asset_volume,5m_unused,timestamp_key,id,epoch,position,failed,startAt,startBlock,startHash,lockAt,lockBlock,lockHash,lockPrice,lockRoundId,closeAt,closeBlock,closeHash,closePrice,closeRoundId,totalBets,totalAmount,bullBets,bullAmount,bearBets,bearAmount
1665534000000,271.9,272.2,271.6,272.1,994.473,1665534299999,270484.0172,657,549.316,149456.6085,0,2022-10-12 00:24:59.999,111393,111393,Bull,False,1665533815,22097320,0xffcfd354ef6afcd84065c4280f496348757a3ad4dc7a8b7a6eb9de8c0945b120,1665534124,22097423,0xf67e4d6879699d490ef0ad973c72a3eb59174fd65d4cfaf85d5d35fd5f6842ac,271.82949171,18446744073711489718,1665534436,22097527,0xfa01a3a087726416aedbad9d53ed5aa7083fabf1d37c937752edaeaa24063f8b,272.12,18446744073711489732,58,8.913076715607736106,31,3.422551579584488206,27,5.4905251360232479
1665534600000,271.9,272.3,271.9,272.2,698.479,1665534899999,190043.8822,483,515.864,140347.462,0,2022-10-12 00:34:59.999,111394,111394,Bear,False,1665534124,22097423,0xf67e4d6879699d490ef0ad973c72a3eb59174fd65d4cfaf85d5d35fd5f6842ac,1665534436,22097527,0xfa01a3a087726416aedbad9d53ed5aa7083fabf1d37c937752edaeaa24063f8b,272.12,18446744073711489732,1665534746,22097624,0xc5626421604fe908404474ba28297fd6327030afe6215b3439daee669e17604c,272,18446744073711489747,81,9.166820114806476914,49,5.497454121192056923,32,3.669365993614419991
1665534900000,272.2,272.3,272.1,272.2,590.021,1665535199999,160605.7542,346,131.116,35698.1225,0,2022-10-12 00:39:59.999,111395,111395,Bull,False,1665534436,22097527,0xfa01a3a087726416aedbad9d53ed5aa7083fabf1d37c937752edaeaa24063f8b,1665534746,22097624,0xc5626421604fe908404474ba28297fd6327030afe6215b3439daee669e17604c,272,18446744073711489747,1665535055,22097707,0x1c40fef73f61ced47e44de5e59faa5736774db077c3b8e1b2efbdbbfa2ce6ad4,272.19805151,18446744073711489759,58,9.815016880792059621,34,3.86513426300538453,24,5.949882617786675091
1665535200000,272.2,272.4,271.9,272.3,711.201,1665535499999,193555.1709,485,417.184,113560.3425,0,2022-10-12 00:44:59.999,111396,111396,Bear,False,1665534746,22097624,0xc5626421604fe908404474ba28297fd6327030afe6215b3439daee669e17604c,1665535055,22097707,0x1c40fef73f61ced47e44de5e59faa5736774db077c3b8e1b2efbdbbfa2ce6ad4,272.19805151,18446744073711489759,1665535364,22097804,0xd67bb01de43cf453e595519f3d501888b957abf6ef7fcfd93c4bd635c0308ed9,272.12,18446744073711489774,69,10.907688737140774689,40,3.986905170850251405,29,6.920783566290523284
1665535500000,272.4,272.6,272.2,272.5,1278.036,1665535799999,348220.581,562,710.077,193496.8453,0,2022-10-12 00:49:59.999,111397,111397,Bull,False,1665535055,22097707,0x1c40fef73f61ced47e44de5e59faa5736774db077c3b8e1b2efbdbbfa2ce6ad4,1665535364,22097804,0xd67bb01de43cf453e595519f3d501888b957abf6ef7fcfd93c4bd635c0308ed9,272.12,18446744073711489774,1665535673,22097907,0xa672e3636ab5f6a6e42507ad7d14f010863cef56de474e531f6f2151de98e167,272.38554144,18446744073711489789,79,15.777157853431175254,49,8.849273198294858979,30,6.927884655136316275
1665535800000,272.6,272.7,272.4,272.6,643.87,1665536099999,175527.6008,356,419.387,114341.846,0,2022-10-12 00:54:59.999,111398,111398,Bull,False,1665535364,22097804,0xd67bb01de43cf453e595519f3d501888b957abf6ef7fcfd93c4bd635c0308ed9,1665535673,22097907,0xa672e3636ab5f6a6e42507ad7d14f010863cef56de474e531f6f2151de98e167,272.38554144,18446744073711489789,1665535983,22098009,0x5bb0a1b33b2da53015a80d413e2ea5e49cd6bfeafb1f3238b5552daf05917b48,272.51441186,18446744073711489804,84,20.16400134648790316,51,11.124596597234110119,33,9.039404749253793041
1665536100000,272.7,272.7,272.6,272.7,151.424,1665536399999,41280.8347,199,26.523,7232.8221,0,2022-10-12 00:59:59.999,111399,111399,Bull,False,1665535673,22097907,0xa672e3636ab5f6a6e42507ad7d14f010863cef56de474e531f6f2151de98e167,1665535983,22098009,0x5bb0a1b33b2da53015a80d413e2ea5e49cd6bfeafb1f3238b5552daf05917b48,272.51441186,18446744073711489804,1665536293,22098102,0x0ce8182e10a079be242bc6fda7bc11d3878acbfd4aa69b8fb757746b367577e2,272.64116668,18446744073711489817,67,12.204765314614122318,36,6.616646639021086831,31,5.588118675593035487
1665536400000,272.7,272.8,272.3,272.4,398.372,1665536699999,108591.3399,428,91.278,24890.647,0,2022-10-12 01:04:59.999,111400,111400,Bear,False,1665535983,22098009,0x5bb0a1b33b2da53015a80d413e2ea5e49cd6bfeafb1f3238b5552daf05917b48,1665536293,22098102,0x0ce8182e10a079be242bc6fda7bc11d3878acbfd4aa69b8fb757746b367577e2,272.64116668,18446744073711489817,1665536602,22098195,0x3b34471767b705a8de4b4c5b38a0b26fdf603ab3332ab0b1eaaf556c180088fc,272.56,18446744073711489831,79,12.393419574005157688,46,4.2111499607389853,33,8.182269613266172388
1665536700000,272.3,272.5,272.1,272.2,682.323,1665536999999,185787.0035,345,108.212,29465.7846,0,2022-10-12 01:09:59.999,111401,111401,Bear,False,1665536293,22098102,0x0ce8182e10a079be242bc6fda7bc11d3878acbfd4aa69b8fb757746b367577e2,1665536602,22098195,0x3b34471767b705a8de4b4c5b38a0b26fdf603ab3332ab0b1eaaf556c180088fc,272.56,18446744073711489831,1665536913,22098291,0x5d3bb04603df496b128a7d516c068aeaa9efeea251c12a841d295bb5234a6f66,272.17051083,18446744073711489846,77,8.568883676783769536,34,2.670640287668463384,43,5.898243389115306152
1665537000000,272.3,272.3,272.1,272.2,130.682,1665537299999,35566.0505,184,66.306,18048.5924,0,2022-10-12 01:14:59.999,111402,111402,Bear,False,1665536602,22098195,0x3b34471767b705a8de4b4c5b38a0b26fdf603ab3332ab0b1eaaf556c180088fc,1665536913,22098291,0x5d3bb04603df496b128a7d516c068aeaa9efeea251c12a841d295bb5234a6f66,272.17051083,18446744073711489846,1665537222,22098389,0x2056293984609a3e9e9daf6e187ce37ad6d8e5fc0b56fa5a27ecaa95f2543184,272.15432539,18446744073711489861,89,14.548032347200205422,52,10.148272383110588059,37,4.399759964089617363
1665537300000,272.2,272.4,272.1,272.2,282.068,1665537599999,76791.6232,274,105.745,28792.8525,0,2022-10-12 01:19:59.999,111403,111403,Bull,False,1665536913,22098291,0x5d3bb04603df496b128a7d516c068aeaa9efeea251c12a841d295bb5234a6f66,1665537222,22098389,0x2056293984609a3e9e9daf6e187ce37ad6d8e5fc0b56fa5a27ecaa95f2543184,272.15432539,18446744073711489861,1665537531,22098492,0x609a16722af12588281a3caba3417d57e4d4d90a6af79a539fd0cd7fbbcc6ade,272.24236705,18446744073711489874,58,10.375088341099531484,29,5.058669462792914915,29,5.316418878306616569
1665537600000,272.3,272.4,272.0,272.0,492.078,1665537899999,133952.6926,425,110.319,30037.6318,0,2022-10-12 01:24:59.999,111404,111404,Bull,False,1665537222,22098389,0x2056293984609a3e9e9daf6e187ce37ad6d8e5fc0b56fa5a27ecaa95f2543184,1665537531,22098492,0x609a16722af12588281a3caba3417d57e4d4d90a6af79a539fd0cd7fbbcc6ade,272.24236705,18446744073711489874,1665537840,22098595,0x6af651322c8bf60e207d2af24545f6febd12107eeb55c1d8e39e8bc9e12c11f6,272.29413212,18446744073711489889,77,15.969741465572249112,45,6.723817664261340781,32,9.245923801310908331
1665537900000,272.1,272.5,271.8,271.8,1329.104,1665538199999,361722.1574,610,392.607,106896.8986,0,2022-10-12 01:29:59.999,111405,111405,Bear,False,1665537531,22098492,0x609a16722af12588281a3caba3417d57e4d4d90a6af79a539fd0cd7fbbcc6ade,1665537840,22098595,0x6af651322c8bf60e207d2af24545f6febd12107eeb55c1d8e39e8bc9e12c11f6,272.29413212,18446744073711489889,1665538146,22098697,0xeb3ab3276ab590cd1cdb8b7bde34ebc6713dbd51a52e2a4780745a00da4f2869,272.08029395,18446744073711489905,78,12.842807458365008356,37,4.464022867696450945,41,8.378784590668557411
1665538200000,271.8,271.9,271.5,271.7,436.366,1665538499999,118561.0195,334,186.797,50757.4477,0,2022-10-12 01:34:59.999,111406,111406,Bear,False,1665537840,22098595,0x6af651322c8bf60e207d2af24545f6febd12107eeb55c1d8e39e8bc9e12c11f6,1665538146,22098697,0xeb3ab3276ab590cd1cdb8b7bde34ebc6713dbd51a52e2a4780745a00da4f2869,272.08029395,18446744073711489905,1665538455,22098800,0xbe3b674d6781d349d64985e115f27d507e96cc885a622e4eb9060852a961eb92,271.79709062,18446744073711489920,69,13.228887990350589172,34,5.493077332957006312,35,7.73581065739358286
1665538500000,271.7,271.8,271.6,271.6,221.79,1665538799999,60255.8503,234,102.817,27935.8487,0,2022-10-12 01:39:59.999,111407,111407,Bear,False,1665538146,22098697,0xeb3ab3276ab590cd1cdb8b7bde34ebc6713dbd51a52e2a4780745a00da4f2869,1665538455,22098800,0xbe3b674d6781d349d64985e115f27d507e96cc885a622e4eb9060852a961eb92,271.79709062,18446744073711489920,1665538764,22098903,0x05089e2e19afd717f28d34fedd0eb33cc02f0b2328d6337dddb548efede69a97,271.73,18446744073711489935,63,10.722947677749371878,35,4.776107215238748798,28,5.94684046251062308
1665538800000,271.6,271.7,271.5,271.7,147.57,1665539099999,40085.3151,224,85.391,23198.3979,0,2022-10-12 01:44:59.999,111408,111408,Bear,False,1665538455,22098800,0xbe3b674d6781d349d64985e115f27d507e96cc885a622e4eb9060852a961eb92,1665538764,22098903,0x05089e2e19afd717f28d34fedd0eb33cc02f0b2328d6337dddb548efede69a97,271.73,18446744073711489935,1665539073,22099006,0xbe49c85bf735ae3cd29eaa29fb12fe04e841adff92024977a0d2012c0d8dbec6,271.61,18446744073711489951,77,13.882849593248732034,37,6.613568812491368626,40,7.269280780757363408
1665539100000,271.6,271.9,271.6,271.7,257.037,1665539399999,69844.5743,215,83.287,22632.814,0,2022-10-12 01:49:59.999,111409,111409,Bull,False,1665538764,22098903,0x05089e2e19afd717f28d34fedd0eb33cc02f0b2328d6337dddb548efede69a97,1665539073,22099006,0xbe49c85bf735ae3cd29eaa29fb12fe04e841adff92024977a0d2012c0d8dbec6,271.61,18446744073711489951,1665539382,22099109,0xfb6ef44e25b9be7148b423b2d69a265c57a1a79a410d8c6c48040fa4799effa3,271.76219984,18446744073711489966,65,10.419881866477371805,30,6.77350530201536885,35,3.646376564462002955
1665539400000,271.8,272.0,271.6,271.6,353.349,1665539699999,96057.6909,307,118.221,32142.6657,0,2022-10-12 01:54:59.999,111410,111410,Bull,False,1665539073,22099006,0xbe49c85bf735ae3cd29eaa29fb12fe04e841adff92024977a0d2012c0d8dbec6,1665539382,22099109,0xfb6ef44e25b9be7148b423b2d69a265c57a1a79a410d8c6c48040fa4799effa3,271.76219984,18446744073711489966,1665539692,22099212,0x3c093782026084c6fe48badbda38e9fda9a3a3064b01657a0ef032cf084594bb,271.79,18446744073711489982,73,9.180280687048474103,43,6.068928552851622456,30,3.111352134196851647
1665539700000,271.7,271.9,271.6,271.8,623.238,1665539999999,169385.2875,232,449.407,122144.8089,0,2022-10-12 01:59:59.999,111411,111411,Bear,False,1665539382,22099109,0xfb6ef44e25b9be7148b423b2d69a265c57a1a79a410d8c6c48040fa4799effa3,1665539692,22099212,0x3c093782026084c6fe48badbda38e9fda9a3a3064b01657a0ef032cf084594bb,271.79,18446744073711489982,1665540004,22099311,0x737abc1f777063eb2a4a269397c9ead03c3786e668c4d29cf1f3533b6fccb7d1,271.77519801,18446744073711489997,54,6.326341708125011192,30,2.085186249719046813,24,4.241155458405964379
1665540000000,271.9,272.0,271.6,271.9,323.192,1665540299999,87848.6211,282,121.035,32903.09,0,2022-10-12 02:04:59.999,111412,111412,Bull,False,1665539692,22099212,0x3c093782026084c6fe48badbda38e9fda9a3a3064b01657a0ef032cf084594bb,1665540004,22099311,0x737abc1f777063eb2a4a269397c9ead03c3786e668c4d29cf1f3533b6fccb7d1,271.77519801,18446744073711489997,1665540316,22099401,0xd4408a7921d5a2a4aafb09aac73e007a27e0c59bb78eb3cf774d5e6d746ba8f1,271.89672069,18446744073711490011,65,9.221058421527142897,46,6.041873044197441616,19,3.179185377329701281
1665540300000,271.9,272.0,271.6,271.6,192.094,1665540599999,52202.7922,310,59.143,16073.7034,0,2022-10-12 02:09:59.999,111413,111413,Bear,False,1665540004,22099311,0x737abc1f777063eb2a4a269397c9ead03c3786e668c4d29cf1f3533b6fccb7d1,1665540316,22099401,0xd4408a7921d5a2a4aafb09aac73e007a27e0c59bb78eb3cf774d5e6d746ba8f1,271.89672069,18446744073711490011,1665540627,22099494,0x15c598e33e49778c195bf93ca04ab5c4a4ef22d8996e07caeeeb3fa03116ea6c,271.67,18446744073711490026,60,7.944355827590406114,45,6.925853269146580475,15,1.018502558443825639
1665540600000,271.7,271.7,271.5,271.5,403.069,1665540899999,109476.9855,311,146.041,39672.1384,0,2022-10-12 02:14:59.999,111414,111414,Bear,False,1665540316,22099401,0xd4408a7921d5a2a4aafb09aac73e007a27e0c59bb78eb3cf774d5e6d746ba8f1,1665540627,22099494,0x15c598e33e49778c195bf93ca04ab5c4a4ef22d8996e07caeeeb3fa03116ea6c,271.67,18446744073711490026,1665540936,22099595,0x67751a0d14e02ea428fbbf8ccf85b496c4f52b466428d94e8df613364a433162,271.65615616,18446744073711490039,89,14.157575872482641856,38,5.848911221695974129,51,8.308664650786667727
1665540900000,271.5,271.6,271.2,271.5,421.629,1665541199999,114443.015,386,258.814,70260.0587,0,2022-10-12 02:19:59.999,111415,111415,Bear,False,1665540627,22099494,0x15c598e33e49778c195bf93ca04ab5c4a4ef22d8996e07caeeeb3fa03116ea6c,1665540936,22099595,0x67751a0d14e02ea428fbbf8ccf85b496c4f52b466428d94e8df613364a433162,271.65615616,18446744073711490039,1665541245,22099698,0x579d302f51cb5a4a429f72376aa5b28dbbfff367c311fe8c6a6f319834b4d283,271.49,18446744073711490054,64,10.282897176931188178,25,4.616827357187854769,39,5.666069819743333409
1665541200000,271.5,271.7,271.4,271.6,275.127,1665541499999,74685.5128,229,98.195,26665.7792,0,2022-10-12 02:24:59.999,111416,111416,Bull,False,1665540936,22099595,0x67751a0d14e02ea428fbbf8ccf85b496c4f52b466428d94e8df613364a433162,1665541245,22099698,0x579d302f51cb5a4a429f72376aa5b28dbbfff367c311fe8c6a6f319834b4d283,271.49,18446744073711490054,1665541555,22099801,0xdeede9a9dfeebf421b7f54621461ed4b9d901d0f1952c912ff86eb109d334a22,271.63849318,18446744073711490068,81,12.372267048870365573,39,4.672133234180383109,42,7.700133814689982464
1665541500000,271.7,271.8,271.6,271.6,487.96,1665541799999,132573.5785,276,152.132,41337.0772,0,2022-10-12 02:29:59.999,111417,111417,Bull,False,1665541245,22099698,0x579d302f51cb5a4a429f72376aa5b28dbbfff367c311fe8c6a6f319834b4d283,1665541555,22099801,0xdeede9a9dfeebf421b7f54621461ed4b9d901d0f1952c912ff86eb109d334a22,271.63849318,18446744073711490068,1665541863,22099892,0xb610c8f55df61f5886d333dc7d7b28f49a1b252b5f71e728344342800e5cb068,271.74,18446744073711490081,73,7.83343589690754757,36,4.928887627501983469,37,2.904548269405564101
1665541800000,271.7,271.8,271.5,271.7,323.207,1665542099999,87796.6026,263,208.497,56642.3885,0,2022-10-12 02:34:59.999,111418,111418,Bull,False,1665541555,22099801,0xdeede9a9dfeebf421b7f54621461ed4b9d901d0f1952c912ff86eb109d334a22,1665541863,22099892,0xb610c8f55df61f5886d333dc7d7b28f49a1b252b5f71e728344342800e5cb068,271.74,18446744073711490081,1665542172,22099992,0x0c848cff183a06692fbfb94cd88597adb21952009e86e8c865e4dcb034c00feb,271.76,18446744073711490097,71,11.311875459134824522,26,5.097202016315140165,45,6.214673442819684357
1665542100000,271.8,271.8,271.4,271.5,479.381,1665542399999,130199.2705,268,101.137,27466.7857,0,2022-10-12 02:39:59.999,111419,111419,Bear,False,1665541863,22099892,0xb610c8f55df61f5886d333dc7d7b28f49a1b252b5f71e728344342800e5cb068,1665542172,22099992,0x0c848cff183a06692fbfb94cd88597adb21952009e86e8c865e4dcb034c00feb,271.76,18446744073711490097,1665542481,22100095,0x2856159e6314142a26553c09dff046937c3f848f5e941c2124706303a864d338,271.56552419,18446744073711490112,64,12.937853737566907789,32,7.724953956211118158,32,5.212899781355789631
1665542400000,271.6,271.6,271.4,271.5,317.269,1665542699999,86141.5558,304,116.43,31614.2459,0,2022-10-12 02:44:59.999,111420,111420,Bear,False,1665542172,22099992,0x0c848cff183a06692fbfb94cd88597adb21952009e86e8c865e4dcb034c00feb,1665542481,22100095,0x2856159e6314142a26553c09dff046937c3f848f5e941c2124706303a864d338,271.56552419,18446744073711490112,1665542790,22100198,0x2e42d37717faeccd7f4b2e8ff529ba68cb5b72306db89b17e5b878c51284fea9,271.53,18446744073711490126,81,14.611499137476853531,35,8.805329228115753949,46,5.806169909361099582
1665542700000,271.5,271.7,271.5,271.6,156.718,1665542999999,42570.6964,179,102.017,27714.7569,0,2022-10-12 02:49:59.999,111421,111421,Bull,False,1665542481,22100095,0x2856159e6314142a26553c09dff046937c3f848f5e941c2124706303a864d338,1665542790,22100198,0x2e42d37717faeccd7f4b2e8ff529ba68cb5b72306db89b17e5b878c51284fea9,271.53,18446744073711490126,1665543099,22100301,0x0e9f63127e67d04993b4bffa40c47cf28a2038e25ef120287978722b15d8582c,271.66603025,18446744073711490140,58,8.361830265076947487,34,5.778162735798490907,24,2.58366752927845658
1665543000000,271.6,271.8,271.6,271.7,191.539,1665543299999,52047.6677,197,82.289,22364.8076,0,2022-10-12 02:54:59.999,111422,111422,Bull,False,1665542790,22100198,0x2e42d37717faeccd7f4b2e8ff529ba68cb5b72306db89b17e5b878c51284fea9,1665543099,22100301,0x0e9f63127e67d04993b4bffa40c47cf28a2038e25ef120287978722b15d8582c,271.66603025,18446744073711490140,1665543408,22100404,0xc2e137b88fcd792e60832a40153f09f02affa86a8f2ba1fc212a2871d2482dfa,271.72456785,18446744073711490154,63,12.189836229046419441,42,7.755150899981728045,21,4.434685329064691396
1665543300000,271.8,271.9,271.6,271.8,163.658,1665543599999,44468.4544,202,101.836,27672.594,0,2022-10-12 02:59:59.999,111423,111423,Bull,False,1665543099,22100301,0x0e9f63127e67d04993b4bffa40c47cf28a2038e25ef120287978722b15d8582c,1665543408,22100404,0xc2e137b88fcd792e60832a40153f09f02affa86a8f2ba1fc212a2871d2482dfa,271.72456785,18446744073711490154,1665543717,22100507,0xac8fc75dd4ae044ac0379dcaf9932dd4db1618f09cc14d308f7eecbd17518f51,271.88,18446744073711490169,59,10.42202039713678302,32,4.61574905337822356,27,5.80627134375855946
1665543600000,271.9,271.9,271.8,271.8,100.997,1665543899999,27457.5878,223,66.032,17954.1008,0,2022-10-12 03:04:59.999,111424,111424,Bear,False,1665543408,22100404,0xc2e137b88fcd792e60832a40153f09f02affa86a8f2ba1fc212a2871d2482dfa,1665543717,22100507,0xac8fc75dd4ae044ac0379dcaf9932dd4db1618f09cc14d308f7eecbd17518f51,271.88,18446744073711490169,1665544026,22100610,0x870d4f97cb3cfb08bda6390c963b4d894274e134cb4fc2bb6451d4e458c3383c,271.83,18446744073711490185,61,7.653386205482973157,33,3.512431526039734699,28,4.140954679443238458
1665543900000,271.9,271.9,271.6,271.7,250.779,1665544199999,68148.7609,283,100.719,27374.8193,0,2022-10-12 03:09:59.999,111425,111425,Bear,False,1665543717,22100507,0xac8fc75dd4ae044ac0379dcaf9932dd4db1618f09cc14d308f7eecbd17518f51,1665544026,22100610,0x870d4f97cb3cfb08bda6390c963b4d894274e134cb4fc2bb6451d4e458c3383c,271.83,18446744073711490185,1665544335,22100713,0x226aed0f306c051b05628f6b8b580de81047a22d0b7bc3eda112a01c023e63a4,271.75324594,18446744073711490199,50,9.639140536348382495,22,3.219438663593188134,28,6.419701872755194361
1665544200000,271.7,272.0,271.6,271.9,575.987,1665544499999,156569.3728,322,504.219,137060.8048,0,2022-10-12 03:14:59.999,111426,111426,Bull,False,1665544026,22100610,0x870d4f97cb3cfb08bda6390c963b4d894274e134cb4fc2bb6451d4e458c3383c,1665544335,22100713,0x226aed0f306c051b05628f6b8b580de81047a22d0b7bc3eda112a01c023e63a4,271.75324594,18446744073711490199,1665544644,22100814,0xb7337c6dd31e74e0a3dbd4e0e3be49823183fdf20045ff3c27382fb13b61c4fd,271.95,18446744073711490214,70,12.115059717337370781,43,8.65147164376950083,27,3.463588073567869951
1665544800000,271.9,272.0,271.6,271.7,394.497,1665545099999,107220.1704,302,69.632,18923.7579,0,2022-10-12 03:24:59.999,111427,111427,Bear,False,1665544335,22100713,0x226aed0f306c051b05628f6b8b580de81047a22d0b7bc3eda112a01c023e63a4,1665544644,22100814,0xb7337c6dd31e74e0a3dbd4e0e3be49823183fdf20045ff3c27382fb13b61c4fd,271.95,18446744073711490214,1665544953,22100907,0xa67cea3238ca27178c6b678827009a963734d3a7590d0ece71d7c72fa441a8fb,271.83251421,18446744073711490230,55,12.376842078682337299,37,11.112244224884037605,18,1.264597853798299694
1665545100000,271.7,271.9,271.6,271.7,384.73,1665545399999,104558.0815,301,217.082,59004.5017,0,2022-10-12 03:29:59.999,111428,111428,Bear,False,1665544644,22100814,0xb7337c6dd31e74e0a3dbd4e0e3be49823183fdf20045ff3c27382fb13b61c4fd,1665544953,22100907,0xa67cea3238ca27178c6b678827009a963734d3a7590d0ece71d7c72fa441a8fb,271.83251421,18446744073711490230,1665545262,22101002,0x2616f7a064bde71fdb3c1ce59b207e7f2ca37ecd448ba9e6aa568d0990e2f931,271.80164499,18446744073711490243,52,14.598666142883830961,20,6.97126779973845528,32,7.627398343145375681
1665545400000,271.6,271.8,271.6,271.7,186.587,1665545699999,50698.6487,272,109.67,29802.7043,0,2022-10-12 03:34:59.999,111429,111429,Bear,False,1665544953,22100907,0xa67cea3238ca27178c6b678827009a963734d3a7590d0ece71d7c72fa441a8fb,1665545262,22101002,0x2616f7a064bde71fdb3c1ce59b207e7f2ca37ecd448ba9e6aa568d0990e2f931,271.80164499,18446744073711490243,1665545571,22101105,0x4ba838bac6b659a95fc19613c4dcab34ea0d7a97bb3c5ee18fe9c143ae73287f,271.69820106,18446744073711490259,47,5.688279711872497014,25,3.426595089778641721,22,2.261684622093855293
1665545700000,271.7,271.8,271.5,271.5,496.446,1665545999999,134852.1954,356,106.535,28948.0924,0,2022-10-12 03:39:59.999,111430,111430,Bull,False,1665545262,22101002,0x2616f7a064bde71fdb3c1ce59b207e7f2ca37ecd448ba9e6aa568d0990e2f931,1665545571,22101105,0x4ba838bac6b659a95fc19613c4dcab34ea0d7a97bb3c5ee18fe9c143ae73287f,271.69820106,18446744073711490259,1665545880,22101208,0x6d4281a4445b305544398201d70cee52b8da4b4b65935a64118cad3868871777,271.72,18446744073711490273,57,7.647015931458706658,29,4.459871173007478629,28,3.187144758451228029
1665546000000,271.5,271.6,271.4,271.5,555.033,1665546299999,150678.8199,229,293.563,79704.2803,0,2022-10-12 03:44:59.999,111431,111431,Bear,False,1665545571,22101105,0x4ba838bac6b659a95fc19613c4dcab34ea0d7a97bb3c5ee18fe9c143ae73287f,1665545880,22101208,0x6d4281a4445b305544398201d70cee52b8da4b4b65935a64118cad3868871777,271.72,18446744073711490273,1665546189,22101311,0x859bab1857fc05118c06ca2d057f1ddb6f1cf849d2705e4f8c250a0710c61399,271.53541558,18446744073711490287,58,6.684004210180656443,29,4.4074035561979578,29,2.276600653982698643
1665546300000,271.4,271.5,271.1,271.1,215.345,1665546599999,58415.5594,365,83.992,22784.6349,0,2022-10-12 03:49:59.999,111432,111432,Bear,False,1665545880,22101208,0x6d4281a4445b305544398201d70cee52b8da4b4b65935a64118cad3868871777,1665546189,22101311,0x859bab1857fc05118c06ca2d057f1ddb6f1cf849d2705e4f8c250a0710c61399,271.53541558,18446744073711490287,1665546498,22101414,0xacad576ae91e3ff6bf2dab886dfaea44bc84828c09b74bfbfda6661f1ad08252,271.20747517,18446744073711490302,73,12.654020434169122064,28,5.625113333593575307,45,7.028907100575546757
1665546600000,271.2,271.4,271.1,271.3,565.683,1665546899999,153417.0465,351,510.373,138420.6357,0,2022-10-12 03:54:59.999,111433,111433,Bear,False,1665546189,22101311,0x859bab1857fc05118c06ca2d057f1ddb6f1cf849d2705e4f8c250a0710c61399,1665546498,22101414,0xacad576ae91e3ff6bf2dab886dfaea44bc84828c09b74bfbfda6661f1ad08252,271.20747517,18446744073711490302,1665546809,22101515,0x8eec9c046ad63a557d399a51af311c898a7ac39b8d33ead5318822c4f5af092f,271.18932253,18446744073711490317,74,10.434728061072425386,32,3.349488175855185226,42,7.08523988521724016
1665546900000,271.4,271.5,271.2,271.3,391.913,1665547199999,106351.1604,304,51.529,13985.0077,0,2022-10-12 03:59:59.999,111434,111434,Bull,False,1665546498,22101414,0xacad576ae91e3ff6bf2dab886dfaea44bc84828c09b74bfbfda6661f1ad08252,1665546809,22101515,0x8eec9c046ad63a557d399a51af311c898a7ac39b8d33ead5318822c4f5af092f,271.18932253,18446744073711490317,1665547121,22101612,0x37f5f09b64a6a7b4763a93ec83580c5a48b3458222aa076b0bda720db2a976bd,271.35004114,18446744073711490331,50,5.645630787456083241,24,3.75678732162275408,26,1.888843465833329161
1665547200000,271.3,271.9,271.2,271.8,839.641,1665547499999,228016.231,875,447.327,121505.3275,0,2022-10-12 04:04:59.999,111435,111435,Bear,False,1665546809,22101515,0x8eec9c046ad63a557d399a51af311c898a7ac39b8d33ead5318822c4f5af092f,1665547121,22101612,0x37f5f09b64a6a7b4763a93ec83580c5a48b3458222aa076b0bda720db2a976bd,271.35004114,18446744073711490331,1665547431,22101707,0x161238670bf8e5854fe06d9358cd13ea9997436164e21598e4b045f19eedca82,271.2723873,18446744073711490346,57,5.72930391020840561,29,3.007660194767833762,28,2.721643715440571848
1665547500000,271.8,272.0,271.7,272.0,505.885,1665547799999,137530.5624,453,274.859,74727.582,0,2022-10-12 04:09:59.999,111436,111436,Bull,False,1665547121,22101612,0x37f5f09b64a6a7b4763a93ec83580c5a48b3458222aa076b0bda720db2a976bd,1665547431,22101707,0x161238670bf8e5854fe06d9358cd13ea9997436164e21598e4b045f19eedca82,271.2723873,18446744073711490346,1665547739,22101800,0x9400bb0d06ca1ffa0d80efd498335fc2a62b2ba65107a29d1e68e3f14c266e25,271.85,18446744073711490360,65,6.196072556383513159,35,3.588432226200472015,30,2.607640330183041144
1665547800000,272.0,272.3,271.8,272.3,413.274,1665548099999,112406.0768,376,232.846,63340.0146,0,2022-10-12 04:14:59.999,111437,111437,Bull,False,1665547431,22101707,0x161238670bf8e5854fe06d9358cd13ea9997436164e21598e4b045f19eedca82,1665547739,22101800,0x9400bb0d06ca1ffa0d80efd498335fc2a62b2ba65107a29d1e68e3f14c266e25,271.85,18446744073711490360,1665548047,22101891,0xb897bcf595528c6fe9ece6bf8cb7d716231cc102fc058732b0cfa19e3806f974,272.06031149,18446744073711490374,74,9.566392971742655314,41,5.215236746302788203,33,4.351156225439867111
